"id","private","size","nace","region","single_shift"
"j_2661",1,"S","F","12",TRUE
"j_2662",1,"S","F","12",TRUE
"j_2663",1,"M","G","08",FALSE
"j_2664",1,"S","G","12",TRUE
"j_2665",1,"L","H","12",FALSE
"j_2666",1,"S","F","12",TRUE
"j_2667",1,"S","C","12",TRUE
"j_2668",1,"L","I","26",FALSE
"j_2669",1,"S","I","12",TRUE
"j_2670",1,"M","I","12",FALSE
"j_2671",1,"L","C","12",FALSE
"j_2672",1,"L","G","12",TRUE
"j_2673",1,"L","N","12",FALSE
"j_2674",0,"M","P","12",TRUE
"j_2675",1,"M","C","12",TRUE
"j_2676",1,"M","F","12",FALSE
"j_2677",1,"L","G","12",TRUE
"j_2678",1,"S","C","12",FALSE
"j_2679",1,"L","C","12",FALSE
"j_2680",1,"M","F","12",TRUE
"j_2681",1,"M","C","12",TRUE
"j_2682",1,"L","N","02",FALSE
"j_2683",1,"S","F","12",TRUE
"j_2684",1,"L","G","12",TRUE
"j_2685",1,"S","G","12",FALSE
"j_2686",1,"S","R.S","12",TRUE
"j_2687",1,"S","Q","12",FALSE
"j_2688",1,"M","P","12",TRUE
"j_2689",1,"S","I","12",TRUE
"j_2690",1,"M","C","12",TRUE
"j_2691",1,"S","R.S","12",TRUE
"j_2692",1,"S","Q","12",FALSE
"j_2693",1,"L","G","26",FALSE
"j_2694",1,"L","N","12",TRUE
"j_2695",1,"M","F","12",TRUE
"j_2696",1,"S","P","12",TRUE
"j_2697",1,"S","F","12",TRUE
"j_2698",1,"S","C","12",FALSE
"j_2699",1,"S","G","12",TRUE
"j_2700",1,"M","G","12",TRUE
"j_2701",1,"L","G","12",FALSE
"j_2702",1,"S","F","12",TRUE
"j_2703",1,"S","R.S","12",FALSE
"j_2704",1,"L","G","12",TRUE
"j_2705",1,"M","N","12",FALSE
"j_2706",1,"S","G","12",TRUE
"j_2707",1,"M","N","12",FALSE
"j_2708",1,"L","N","12",FALSE
"j_2709",1,"S","R.S","12",TRUE
"j_2710",1,"L","G","12",TRUE
"j_2711",1,"S","F","12",TRUE
"j_2712",1,"S","M","12",TRUE
"j_2713",1,"L","N","12",FALSE
"j_2714",1,"M","G","12",TRUE
"j_2715",1,"S","F","12",TRUE
"j_2716",1,"M","Q","12",TRUE
"j_2717",1,"L","K.L","12",TRUE
"j_2718",1,"S","P","12",TRUE
"j_2719",1,"S","G","12",FALSE
"j_2720",1,"S","G","12",FALSE
"j_2721",1,"S","M","12",TRUE
"j_2722",1,"L","H","12",TRUE
"j_2723",1,"S","F","12",TRUE
"j_2724",1,"S","F","12",TRUE
"j_2725",1,"S","F","12",TRUE
"j_2726",1,"S","R.S","12",TRUE
"j_2727",1,"S","G","12",TRUE
"j_2728",1,"L","I","12",FALSE
"j_2729",1,"S","G","12",FALSE
"j_2730",1,"S","M","12",TRUE
"j_2731",1,"S","F","12",TRUE
"j_2732",1,"S","P","12",TRUE
"j_2733",1,"S","I","12",TRUE
"j_2734",1,"L","C","12",TRUE
"j_2735",1,"S","R.S","12",TRUE
"j_2736",1,"S","G","12",TRUE
"j_2737",1,"S","F","12",TRUE
"j_2738",1,"S","P","12",TRUE
"j_2739",1,"S","F","12",TRUE
"j_2740",1,"S","G","12",TRUE
"j_2741",1,"S","R.S","12",FALSE
"j_2742",1,"S","R.S","12",TRUE
"j_2743",1,"S","G","12",TRUE
"j_2744",1,"M","C","12",FALSE
"j_2745",1,"S","R.S","12",FALSE
"j_2746",1,"S","G","12",TRUE
"j_2747",0,"M","P","12",TRUE
"j_2748",1,"M","G","12",TRUE
"j_2749",0,"L","F","12",TRUE
"j_2750",1,"S","R.S","12",FALSE
"j_2751",1,"M","M","12",TRUE
"j_2752",1,"L","C","12",TRUE
"j_2753",1,"M","G","12",TRUE
"j_2754",1,"M","N","12",TRUE
"j_2755",1,"S","R.S","12",TRUE
"j_2756",1,"S","I","12",FALSE
"j_2757",1,"S","Q","12",FALSE
"j_2758",1,"S","I","12",TRUE
"j_2759",1,"M","C","12",FALSE
"j_2760",1,"S","R.S","12",FALSE
"j_2761",1,"L","C","14",FALSE
"j_2762",1,"L","C","14",FALSE
"j_2763",1,"S","C","14",TRUE
"j_2764",1,"S","C","14",TRUE
"j_2765",1,"M","F","14",TRUE
"j_2766",1,"M","F","14",TRUE
"j_2767",1,"S","G","14",TRUE
"j_2768",1,"S","G","14",FALSE
"j_2769",1,"M","G","14",TRUE
"j_2770",1,"S","H","14",TRUE
"j_2771",1,"M","G","14",TRUE
"j_2772",1,"M","G","14",FALSE
"j_2773",1,"L","G","14",FALSE
"j_2774",1,"M","C","14",FALSE
"j_2775",1,"M","C","14",TRUE
"j_2776",1,"S","C","28",TRUE
"j_2777",1,"S","C","14",TRUE
"j_2778",1,"M","K.L","14",TRUE
"j_2779",1,"S","G","14",FALSE
"j_2780",1,"M","C","14",TRUE
"j_2781",1,"L","C","14",FALSE
"j_2782",0,"M","O","14",TRUE
"j_2783",1,"S","G","14",TRUE
"j_2784",1,"M","C","14",TRUE
"j_2785",1,"M","C","14",TRUE
"j_2786",1,"M","C","14",TRUE
"j_2787",1,"S","G","14",TRUE
"j_2788",1,"L","C","28",TRUE
"j_2789",1,"S","F","28",TRUE
"j_2790",1,"S","G","14",FALSE
"j_2791",1,"S","G","14",TRUE
"j_2792",1,"M","G","14",TRUE
"j_2793",1,"M","G","14",FALSE
"j_2794",1,"S","H","14",TRUE
"j_2795",1,"M","C","14",FALSE
"j_2796",0,"L","R.S","14",FALSE
"j_2797",1,"L","C","14",TRUE
"j_2798",1,"S","Q","14",FALSE
"j_2799",1,"L","C","14",TRUE
"j_2800",0,"L","D.E","14",TRUE
"j_2801",0,"M","K.L","14",TRUE
"j_2802",1,"L","C","14",FALSE
"j_2803",1,"M","C","14",TRUE
"j_2804",1,"S","C","14",TRUE
"j_2805",1,"S","H","14",FALSE
"j_2806",1,"L","C","14",FALSE
"j_2807",1,"L","M","12",TRUE
"j_2808",1,"S","G","28",TRUE
"j_2809",1,"L","C","30",FALSE
"j_2810",1,"L","C","14",TRUE
"j_2811",1,"L","C","04",FALSE
"j_2812",1,"M","G","14",TRUE
"j_2813",1,"M","G","14",FALSE
"j_2814",1,"S","G","14",TRUE
"j_2815",1,"S","G","14",TRUE
"j_2816",1,"M","G","14",FALSE
"j_2817",1,"S","C","14",TRUE
"j_2818",1,"M","C","14",TRUE
"j_2819",1,"L","N","10",FALSE
"j_2820",1,"S","C","14",TRUE
"j_2821",1,"L","C","14",FALSE
"j_2822",1,"S","R.S","14",TRUE
"j_2823",1,"L","C","14",FALSE
"j_2824",1,"L","G","14",FALSE
"j_2825",1,"M","I","14",FALSE
"j_2826",1,"M","G","14",FALSE
"j_2827",1,"S","M","14",TRUE
"j_2828",1,"S","M","14",TRUE
"j_2829",1,"L","C","22",TRUE
"j_2830",1,"M","I","28",FALSE
"j_2831",1,"S","F","14",FALSE
"j_2832",1,"M","N","14",TRUE
"j_2833",1,"L","R.S","14",FALSE
"j_2834",1,"S","G","14",TRUE
"j_2835",1,"S","C","14",TRUE
"j_2836",1,"L","I","14",FALSE
"j_2837",1,"L","J","24",TRUE
"j_2838",1,"L","N","04",FALSE
"j_2839",1,"S","M","14",TRUE
"j_2840",1,"S","G","14",TRUE
"j_2841",1,"L","C","14",FALSE
"j_2842",0,"M","R.S","14",FALSE
"j_2843",1,"S","F","14",TRUE
"j_2844",1,"M","F","14",TRUE
"j_2845",0,"L","D.E","14",TRUE
"j_2846",1,"S","F","14",TRUE
"j_2847",1,"S","M","14",TRUE
"j_2848",1,"L","C","14",FALSE
"j_2849",1,"S","G","14",TRUE
"j_2850",1,"L","C","10",TRUE
"j_2851",1,"M","I","14",FALSE
"j_2852",1,"S","C","14",TRUE
"j_2853",1,"S","F","14",TRUE
"j_2854",1,"M","C","14",TRUE
"j_2855",1,"L","P","14",TRUE
"j_2856",1,"L","C","30",FALSE
"j_2857",1,"S","N","14",FALSE
"j_2858",1,"S","F","14",TRUE
"j_2859",1,"S","M","14",TRUE
"j_2860",1,"M","C","14",TRUE
"j_2861",1,"L","C","14",FALSE
"j_2862",1,"M","G","14",TRUE
"j_2863",1,"M","G","14",FALSE
"j_2864",0,"L","R.S","14",TRUE
"j_2865",1,"M","C","14",TRUE
"j_2866",1,"S","F","14",TRUE
"j_2867",1,"S","C","14",TRUE
"j_2868",1,"M","G","14",TRUE
"j_2869",1,"S","C","14",TRUE
"j_2870",1,"M","C","14",FALSE
"j_2871",1,"S","G","14",FALSE
"j_2872",1,"S","F","14",TRUE
"j_2873",1,"S","F","14",TRUE
"j_2874",0,"M","D.E","14",TRUE
"j_2875",1,"S","D.E","28",TRUE
"j_2876",1,"S","G","14",TRUE
"j_2877",1,"M","H","14",TRUE
"j_2878",1,"S","M","14",TRUE
"j_2879",1,"M","F","14",TRUE
"j_2880",1,"M","Q","14",FALSE
"j_2881",1,"S","G","14",TRUE
"j_2882",1,"S","F","14",TRUE
"j_2883",1,"S","G","14",TRUE
"j_2884",1,"M","I","14",FALSE
"j_2885",1,"M","P","14",TRUE
"j_2886",1,"L","C","14",FALSE
"j_2887",1,"L","Q","14",FALSE
"j_2888",0,"L","R.S","14",FALSE
"j_2889",1,"M","H","14",TRUE
"j_2890",0,"S","Q","14",TRUE
"j_2891",0,"L","C","14",FALSE
"j_2892",1,"M","I","14",FALSE
"j_2893",1,"S","D.E","14",FALSE
"j_2894",1,"M","G","14",FALSE
"j_2895",1,"S","G","14",TRUE
"j_2896",1,"S","G","14",FALSE
"j_2897",1,"S","C","14",TRUE
"j_2898",1,"S","K.L","14",TRUE
"j_2899",1,"L","N","14",FALSE
"j_2900",0,"M","D.E","14",TRUE
"j_2901",0,"M","Q","14",TRUE
"j_2902",1,"S","G","14",TRUE
"j_2903",1,"S","G","14",TRUE
"j_2904",1,"S","F","14",TRUE
"j_2905",1,"L","H","28",FALSE
"j_2906",1,"M","G","14",FALSE
"j_2907",1,"M","G","14",TRUE
"j_2908",1,"L","K.L","14",TRUE
"j_2909",1,"S","C","14",TRUE
"j_2910",1,"S","G","14",TRUE
"j_2911",1,"M","M","14",TRUE
"j_2912",0,"M","K.L","14",TRUE
"j_2913",1,"M","I","14",FALSE
"j_2914",1,"S","G","14",TRUE
"j_2915",0,"L","P","14",TRUE
"j_2916",1,"S","G","14",TRUE
"j_2917",1,"M","Q","14",FALSE
"j_2918",1,"M","G","14",FALSE
"j_2919",1,"S","F","14",TRUE
"j_2920",1,"S","I","14",TRUE
"j_2921",1,"S","I","14",TRUE
"j_2922",1,"S","I","14",FALSE
"j_2923",1,"S","P","14",TRUE
"j_2924",0,"M","R.S","14",TRUE
"j_2925",1,"M","I","14",TRUE
"j_2926",1,"M","C","14",FALSE
"j_2927",1,"M","C","14",TRUE
"j_2928",1,"S","F","14",FALSE
"j_2929",1,"S","M","14",TRUE
"j_2930",1,"M","K.L","32",FALSE
"j_2931",1,"S","R.S","14",FALSE
"j_2932",1,"M","I","14",FALSE
"j_2933",1,"S","F","14",TRUE
"j_2934",1,"M","I","14",TRUE
"j_2935",1,"S","G","14",TRUE
"j_2936",1,"M","N","14",TRUE
"j_2937",0,"L","H","14",FALSE
"j_2938",1,"S","G","14",TRUE
"j_2939",1,"S","G","14",TRUE
"j_2940",1,"S","R.S","14",TRUE
"j_2941",1,"S","F","14",TRUE
"j_2942",1,"S","C","14",FALSE
"j_2943",1,"S","F","14",TRUE
"j_2944",1,"L","C","14",TRUE
"j_2945",0,"M","P","14",FALSE
"j_2946",1,"S","G","14",TRUE
"j_2947",1,"L","C","14",TRUE
"j_2948",1,"S","R.S","14",TRUE
"j_2949",1,"L","C","30",FALSE
"j_2950",1,"S","N","14",TRUE
"j_2951",1,"S","G","14",TRUE
"j_2952",1,"S","F","14",TRUE
"j_2953",1,"M","G","14",FALSE
"j_2954",0,"L","R.S","14",TRUE
"j_2955",1,"L","N","06",TRUE
"j_2956",1,"S","G","04",TRUE
"j_2957",1,"M","G","14",FALSE
"j_2958",1,"M","G","14",TRUE
"j_2959",1,"S","K.L","14",FALSE
"j_2960",1,"S","R.S","14",FALSE
"j_2961",1,"S","G","14",TRUE
"j_2962",1,"L","G","14",TRUE
"j_2963",1,"M","R.S","14",FALSE
"j_2964",1,"M","C","14",TRUE
"j_2965",0,"L","F","14",FALSE
"j_2966",0,"L","I","14",TRUE
"j_2967",1,"S","C","14",TRUE
"j_2968",1,"L","C","24",FALSE
"j_2969",1,"M","N","14",TRUE
"j_2970",0,"M","Q","14",FALSE
"j_2971",1,"S","G","14",TRUE
"j_2972",1,"S","R.S","14",TRUE
"j_2973",1,"S","I","14",FALSE
"j_2974",1,"M","C","14",TRUE
"j_2975",1,"S","G","14",TRUE
"j_2976",1,"L","G","14",TRUE
"j_2977",1,"M","G","14",FALSE
"j_2978",1,"M","C","14",TRUE
"j_2979",0,"L","R.S","14",TRUE
"j_2980",1,"M","C","14",FALSE
"j_2981",1,"L","C","20",FALSE
"j_2982",0,"L","R.S","14",TRUE
"j_2983",1,"S","R.S","14",FALSE
"j_2984",0,"M","D.E","14",FALSE
"j_2985",1,"L","I","14",TRUE
"j_2986",1,"L","C","14",FALSE
"j_2987",1,"S","C","14",TRUE
"j_2988",1,"L","C","14",FALSE
"j_2989",1,"M","H","14",FALSE
"j_2990",1,"S","G","14",TRUE
"j_2991",1,"S","F","14",TRUE
"j_2992",1,"L","G","04",FALSE
"j_2993",1,"S","I","14",FALSE
"j_2994",1,"S","G","14",FALSE
"j_2995",1,"S","R.S","14",TRUE
"j_2996",1,"S","M","14",TRUE
"j_2997",1,"L","C","14",FALSE
"j_2998",1,"S","F","14",TRUE
"j_2999",1,"S","I","14",TRUE
"j_3000",1,"M","P","14",FALSE
"j_3001",1,"S","G","14",TRUE
"j_3002",1,"L","N","02",FALSE
"j_3003",1,"S","P","14",TRUE
"j_3004",1,"S","F","14",TRUE
"j_3005",1,"S","C","14",TRUE
"j_3006",0,"M","D.E","14",FALSE
"j_3007",1,"M","P","14",TRUE
"j_3008",1,"L","C","14",FALSE
"j_3009",1,"L","I","10",FALSE
"j_3010",1,"L","C","14",TRUE
"j_3011",1,"S","G","14",TRUE
"j_3012",1,"L","H","14",FALSE
"j_3013",0,"L","Q","14",TRUE
"j_3014",1,"M","P","14",FALSE
"j_3015",1,"M","P","14",TRUE
"j_3016",1,"L","N","08",FALSE
"j_3017",1,"S","I","14",TRUE
"j_3018",1,"S","Q","14",FALSE
"j_3019",0,"M","Q","14",TRUE
"j_3020",1,"M","P","14",TRUE
"j_3021",1,"M","P","14",TRUE
"j_3022",1,"M","P","14",TRUE
"j_3023",0,"L","D.E","14",TRUE
"j_3024",1,"S","G","14",FALSE
"j_3025",1,"S","N","14",FALSE
"j_3026",1,"L","H","30",FALSE
"j_3027",1,"S","I","14",TRUE
"j_3028",1,"S","F","14",TRUE
"j_3029",1,"S","G","28",FALSE
"j_3030",1,"L","G","14",TRUE
"j_3031",1,"M","I","14",FALSE
"j_3032",1,"S","Q","14",FALSE
"j_3033",1,"S","H","14",FALSE
"j_3034",1,"M","I","14",FALSE
"j_3035",1,"S","Q","14",FALSE
"j_3036",1,"S","G","14",FALSE
"j_3037",1,"S","I","14",FALSE
"j_3038",1,"L","C","14",TRUE
"j_3039",1,"M","P","14",FALSE
"j_3040",1,"M","F","14",TRUE
"j_3041",1,"S","F","14",TRUE
"j_3042",1,"S","I","14",TRUE
"j_3043",1,"M","I","14",TRUE
"j_3044",1,"S","G","14",TRUE
"j_3045",1,"L","C","14",FALSE
"j_3046",1,"S","Q","14",TRUE
"j_3047",1,"S","I","14",FALSE
"j_3048",0,"L","P","14",TRUE
"j_3049",1,"L","F","14",TRUE
"j_3050",1,"S","F","14",TRUE
"j_3051",1,"S","Q","14",TRUE
"j_3052",1,"S","I","14",FALSE
"j_3053",1,"S","G","14",TRUE
"j_3054",1,"M","I","14",FALSE
"j_3055",1,"M","Q","14",TRUE
"j_3056",1,"L","C","18",TRUE
"j_3057",1,"M","G","14",FALSE
"j_3058",1,"M","F","24",TRUE
"j_3059",1,"S","G","14",FALSE
"j_3060",0,"L","K.L","14",TRUE
"j_3061",1,"M","N","14",FALSE
"j_3062",1,"M","Q","14",FALSE
"j_3063",1,"S","H","14",TRUE
"j_3064",1,"L","G","06",FALSE
"j_3065",1,"S","H","14",TRUE
"j_3066",1,"M","C","14",TRUE
"j_3067",1,"L","M","14",TRUE
"j_3068",1,"L","H","14",FALSE
"j_3069",1,"S","I","14",FALSE
"j_3070",1,"S","F","14",TRUE
"j_3071",1,"L","G","14",TRUE
"j_3072",1,"L","N","14",FALSE
"j_3073",1,"L","M","24",TRUE
"j_3074",1,"S","R.S","14",FALSE
"j_3075",1,"M","R.S","14",TRUE
"j_3076",1,"S","I","06",TRUE
"j_3077",1,"S","R.S","14",TRUE
"j_3078",1,"S","F","14",FALSE
"j_3079",1,"M","F","14",FALSE
"j_3080",1,"S","F","14",TRUE
"j_3081",1,"M","M","14",FALSE
"j_3082",1,"S","H","14",TRUE
"j_3083",1,"S","I","14",TRUE
"j_3084",1,"S","F","14",TRUE
"j_3085",1,"L","G","14",FALSE
"j_3086",1,"S","J","14",TRUE
"j_3087",1,"M","C","14",TRUE
"j_3088",1,"S","R.S","14",FALSE
"j_3089",1,"M","G","14",TRUE
"j_3090",1,"M","F","14",TRUE
"j_3091",1,"S","G","14",TRUE
"j_3092",1,"M","G","14",FALSE
"j_3093",1,"S","I","14",FALSE
"j_3094",1,"L","N","24",FALSE
"j_3095",1,"M","F","14",TRUE
"j_3096",1,"M","C","14",FALSE
"j_3097",1,"M","F","14",TRUE
"j_3098",1,"L","C","02",FALSE
"j_3099",1,"M","I","14",TRUE
"j_3100",1,"S","M","14",TRUE
"j_3101",1,"M","G","14",TRUE
"j_3102",1,"S","N","14",TRUE
"j_3103",1,"S","H","14",TRUE
"j_3104",0,"L","P","14",TRUE
"j_3105",1,"S","N","14",TRUE
"j_3106",1,"S","G","14",TRUE
"j_3107",1,"L","N","10",FALSE
"j_3108",1,"S","G","14",FALSE
"j_3109",1,"S","M","14",TRUE
"j_3110",1,"S","G","14",TRUE
"j_3111",1,"S","R.S","14",FALSE
"j_3112",1,"M","I","28",FALSE
"j_3113",1,"M","M","14",TRUE
"j_3114",1,"S","G","14",FALSE
"j_3115",1,"S","K.L","14",FALSE
"j_3116",1,"S","N","14",TRUE
"j_3117",1,"L","C","14",FALSE
"j_3118",1,"L","N","14",TRUE
"j_3119",1,"S","G","14",TRUE
"j_3120",1,"S","F","14",TRUE
"j_3121",1,"S","C","24",TRUE
"j_3122",1,"M","G","24",FALSE
"j_3123",1,"L","C","24",FALSE
"j_3124",0,"M","Q","24",TRUE
"j_3125",1,"M","C","24",TRUE
"j_3126",1,"S","G","10",TRUE
"j_3127",1,"S","C","24",TRUE
"j_3128",1,"M","G","24",FALSE
"j_3129",1,"M","C","24",FALSE
"j_3130",1,"L","C","24",FALSE
"j_3131",1,"L","C","16",FALSE
"j_3132",1,"M","C","24",TRUE
"j_3133",1,"S","F","24",TRUE
"j_3134",1,"L","C","24",FALSE
"j_3135",1,"S","C","24",FALSE
"j_3136",1,"S","N","24",TRUE
"j_3137",0,"L","Q","24",FALSE
"j_3138",1,"S","F","24",TRUE
"j_3139",1,"S","C","16",TRUE
"j_3140",1,"S","C","24",TRUE
"j_3141",1,"M","C","24",FALSE
"j_3142",1,"M","F","24",TRUE
"j_3143",0,"L","O","24",TRUE
"j_3144",1,"S","G","24",FALSE
"j_3145",1,"S","C","24",TRUE
"j_3146",1,"S","C","24",TRUE
"j_3147",1,"M","C","24",TRUE
"j_3148",1,"M","C","16",FALSE
"j_3149",1,"S","G","24",TRUE
"j_3150",1,"M","C","24",TRUE
"j_3151",1,"S","C","24",TRUE
"j_3152",1,"L","G","24",FALSE
"j_3153",1,"S","G","24",TRUE
"j_3154",1,"L","F","24",TRUE
"j_3155",1,"L","C","24",TRUE
"j_3156",1,"L","C","24",FALSE
"j_3157",1,"L","C","24",FALSE
"j_3158",1,"M","G","24",TRUE
"j_3159",1,"S","I","24",FALSE
"j_3160",1,"M","N","16",TRUE
"j_3161",1,"S","M","24",TRUE
"j_3162",1,"M","C","24",TRUE
"j_3163",1,"L","N","24",TRUE
"j_3164",1,"L","C","24",FALSE
"j_3165",1,"L","G","24",FALSE
"j_3166",1,"S","N","24",FALSE
"j_3167",1,"L","C","24",TRUE
"j_3168",1,"M","H","24",FALSE
"j_3169",1,"S","C","24",TRUE
"j_3170",1,"S","C","24",TRUE
"j_3171",1,"S","C","24",TRUE
"j_3172",1,"S","G","24",TRUE
"j_3173",1,"S","F","24",TRUE
"j_3174",1,"S","G","24",FALSE
"j_3175",1,"S","G","24",FALSE
"j_3176",1,"S","N","24",TRUE
"j_3177",1,"M","C","24",TRUE
"j_3178",1,"M","N","24",TRUE
"j_3179",1,"S","I","24",FALSE
"j_3180",1,"L","C","24",FALSE
"j_3181",1,"M","H","24",FALSE
"j_3182",1,"S","F","24",TRUE
"j_3183",1,"S","C","24",TRUE
"j_3184",1,"S","G","24",FALSE
"j_3185",1,"M","F","24",TRUE
"j_3186",1,"M","G","24",FALSE
"j_3187",1,"M","C","16",TRUE
"j_3188",1,"S","N","16",TRUE
"j_3189",1,"S","G","16",TRUE
"j_3190",1,"S","K.L","16",TRUE
"j_3191",1,"S","M","16",TRUE
"j_3192",1,"M","C","16",FALSE
"j_3193",1,"S","H","16",TRUE
"j_3194",1,"S","K.L","16",TRUE
"j_3195",1,"L","G","16",TRUE
"j_3196",1,"M","G","16",TRUE
"j_3197",1,"S","C","16",TRUE
"j_3198",0,"L","P","16",TRUE
"j_3199",1,"S","R.S","24",TRUE
"j_3200",1,"S","F","16",TRUE
"j_3201",1,"S","G","16",TRUE
"j_3202",1,"M","C","16",FALSE
"j_3203",1,"L","N","14",FALSE
"j_3204",1,"S","I","16",FALSE
"j_3205",1,"L","G","16",TRUE
"j_3206",1,"M","H","16",TRUE
"j_3207",1,"M","G","16",FALSE
"j_3208",1,"S","G","16",FALSE
"j_3209",1,"M","F","16",TRUE
"j_3210",1,"S","F","16",TRUE
"j_3211",1,"S","R.S","16",FALSE
"j_3212",1,"S","I","16",FALSE
"j_3213",1,"M","C","16",TRUE
"j_3214",1,"M","I","16",FALSE
"j_3215",1,"M","F","16",TRUE
"j_3216",1,"S","F","16",TRUE
"j_3217",1,"M","G","16",FALSE
"j_3218",1,"S","C","16",TRUE
"j_3219",1,"M","I","16",FALSE
"j_3220",1,"S","F","02",TRUE
"j_3221",1,"M","C","16",FALSE
"j_3222",1,"S","F","16",TRUE
"j_3223",1,"L","I","16",TRUE
"j_3224",1,"S","C","16",TRUE
"j_3225",1,"S","F","16",TRUE
"j_3226",1,"S","F","16",TRUE
"j_3227",1,"S","I","16",TRUE
"j_3228",1,"S","C","16",TRUE
"j_3229",1,"M","N","32",TRUE
"j_3230",1,"M","C","16",TRUE
"j_3231",1,"M","C","16",FALSE
"j_3232",1,"M","I","16",FALSE
"j_3233",1,"M","F","16",TRUE
"j_3234",1,"S","M","16",TRUE
"j_3235",1,"S","G","16",TRUE
"j_3236",1,"M","C","16",TRUE
"j_3237",1,"M","Q","16",TRUE
"j_3238",0,"L","P","16",TRUE
"j_3239",1,"S","G","16",TRUE
"j_3240",1,"M","Q","16",FALSE
"j_3241",1,"S","M","16",TRUE
"j_3242",1,"S","N","16",TRUE
"j_3243",1,"M","C","16",TRUE
"j_3244",1,"M","C","16",TRUE
"j_3245",1,"S","F","16",TRUE
"j_3246",1,"M","C","16",TRUE
"j_3247",1,"S","F","16",TRUE
"j_3248",1,"S","C","16",TRUE
"j_3249",1,"S","R.S","16",TRUE
"j_3250",1,"S","F","16",TRUE
"j_3251",1,"S","F","16",TRUE
"j_3252",0,"L","P","16",TRUE
"j_3253",1,"S","G","16",TRUE
"j_3254",1,"S","I","16",TRUE
"j_3255",1,"S","C","16",TRUE
"j_3256",1,"S","N","16",TRUE
"j_3257",1,"M","C","16",FALSE
"j_3258",1,"S","I","14",TRUE
"j_3259",1,"S","F","16",TRUE
"j_3260",0,"L","P","16",TRUE
"j_3261",1,"S","C","16",TRUE
"j_3262",1,"M","P","16",TRUE
"j_3263",1,"M","P","16",TRUE
"j_3264",1,"M","P","16",TRUE
"j_3265",1,"M","G","16",TRUE
"j_3266",1,"M","N","16",TRUE
"j_3267",1,"S","M","16",TRUE
"j_3268",0,"L","Q","16",FALSE
"j_3269",1,"S","H","16",FALSE
"j_3270",1,"S","C","16",TRUE
"j_3271",1,"M","H","16",TRUE
"j_3272",1,"L","C","16",FALSE
"j_3273",1,"S","F","16",TRUE
"j_3274",1,"M","C","16",FALSE
"j_3275",1,"M","F","16",TRUE
"j_3276",1,"M","I","22",FALSE
"j_3277",1,"S","G","16",FALSE
"j_3278",1,"S","F","16",TRUE
"j_3279",1,"S","R.S","16",TRUE
"j_3280",1,"M","C","16",TRUE
"j_3281",1,"L","C","16",FALSE
"j_3282",1,"S","G","16",FALSE
"j_3283",1,"M","C","16",FALSE
"j_3284",1,"S","I","28",FALSE
"j_3285",1,"S","C","28",TRUE
"j_3286",1,"L","C","22",TRUE
"j_3287",1,"L","N","28",TRUE
"j_3288",1,"M","N","28",TRUE
"j_3289",1,"S","I","22",FALSE
"j_3290",1,"S","M","28",TRUE
"j_3291",0,"M","P","22",TRUE
"j_3292",1,"M","F","22",FALSE
"j_3293",1,"S","C","22",TRUE
"j_3294",1,"S","G","22",TRUE
"j_3295",1,"S","G","28",TRUE
"j_3296",1,"M","G","28",TRUE
"j_3297",1,"M","G","28",FALSE
"j_3298",1,"S","G","28",FALSE
"j_3299",1,"M","F","28",TRUE
"j_3300",1,"S","M","22",FALSE
"j_3301",0,"M","Q","28",FALSE
"j_3302",1,"M","F","22",TRUE
"j_3303",1,"M","C","28",FALSE
"j_3304",1,"M","C","28",TRUE
"j_3305",1,"M","K.L","28",TRUE
"j_3306",1,"M","C","28",TRUE
"j_3307",1,"S","G","22",TRUE
"j_3308",1,"M","G","28",TRUE
"j_3309",1,"S","I","28",TRUE
"j_3310",1,"M","C","28",TRUE
"j_3311",1,"S","F","22",TRUE
"j_3312",1,"S","G","28",TRUE
"j_3313",1,"S","C","22",FALSE
"j_3314",1,"L","G","28",FALSE
"j_3315",1,"S","R.S","22",TRUE
"j_3316",1,"M","C","22",TRUE
"j_3317",1,"M","G","22",TRUE
"j_3318",0,"M","P","22",TRUE
"j_3319",1,"S","G","04",TRUE
"j_3320",1,"S","R.S","28",TRUE
"j_3321",1,"M","C","22",FALSE
"j_3322",1,"S","F","22",TRUE
"j_3323",1,"S","G","28",TRUE
"j_3324",1,"S","C","28",TRUE
"j_3325",1,"S","G","22",TRUE
"j_3326",1,"M","I","28",FALSE
"j_3327",1,"S","C","28",TRUE
"j_3328",1,"M","M","28",FALSE
"j_3329",1,"S","C","22",TRUE
"j_3330",1,"L","N","28",TRUE
"j_3331",1,"M","G","28",FALSE
"j_3332",1,"L","C","22",FALSE
"j_3333",1,"M","G","22",TRUE
"j_3334",1,"S","G","28",TRUE
"j_3335",1,"S","G","28",TRUE
"j_3336",1,"M","G","28",TRUE
"j_3337",1,"L","G","22",FALSE
"j_3338",1,"S","G","28",TRUE
"j_3339",1,"M","C","28",TRUE
"j_3340",1,"S","H","22",FALSE
"j_3341",1,"M","C","28",TRUE
"j_3342",1,"M","R.S","28",FALSE
"j_3343",0,"M","O","28",TRUE
"j_3344",1,"S","G","28",TRUE
"j_3345",0,"M","R.S","28",FALSE
"j_3346",1,"M","G","28",TRUE
"j_3347",1,"S","C","28",TRUE
"j_3348",1,"S","H","22",TRUE
"j_3349",1,"S","D.E","28",FALSE
"j_3350",1,"L","F","28",FALSE
"j_3351",1,"S","G","28",TRUE
