"id","private","size","nace","region","weight"
"j_4075",0,"S","O","26",1
"j_4076",0,"S","O","26",1
"j_4077",0,"S","O","26",1
"j_4078",1,"M","J","26",2
"j_4079",0,"S","O","26",1
"j_4080",0,"L","R.S","26",1
"j_4081",1,"L","C","16",1
"j_4082",0,"M","D.E","26",1
"j_4083",1,"M","C","26",19
"j_4084",1,"M","F","26",2
"j_4085",1,"L","C","26",1
"j_4086",1,"L","G","12",1
"j_4087",0,"L","Q","26",1
"j_4088",1,"M","I","26",2
"j_4089",0,"L","P","26",1
"j_4090",0,"L","P","26",1
"j_4091",0,"L","Q","26",1
"j_4092",1,"L","C","26",1
"j_4093",0,"M","M","26",2
"j_4094",1,"L","H","26",1
"j_4095",0,"M","P","26",8
"j_4096",1,"L","C","26",15
"j_4097",1,"M","D.E","24",13
"j_4098",1,"M","M","26",2
"j_4099",1,"M","C","26",19
"j_4100",1,"M","D.E","26",1
"j_4101",1,"M","F","26",1
"j_4102",0,"L","Q","26",1
"j_4103",1,"L","C","26",1
"j_4104",1,"L","C","26",1
"j_4105",0,"M","M","26",2
"j_4106",0,"L","C","26",1
"j_4107",1,"M","M","26",7
"j_4108",0,"M","O","26",4
"j_4109",1,"L","G","26",2
"j_4110",1,"L","C","12",1
"j_4111",1,"L","F","30",1
"j_4112",1,"L","G","30",1
"j_4113",1,"L","J","30",1
"j_4114",1,"L","C","12",1
"j_4115",1,"M","M","30",1
"j_4116",1,"L","Q","30",1
"j_4117",1,"M","J","30",2
"j_4118",1,"L","C","30",1
"j_4119",1,"L","I","30",1
"j_4120",1,"L","M","30",2
"j_4121",1,"L","F","30",1
"j_4122",1,"L","F","30",1
"j_4123",0,"L","Q","30",1
"j_4124",1,"S","F","30",367
"j_4125",1,"S","F","30",124
"j_4126",1,"L","C","30",1
"j_4127",1,"S","H","30",34
"j_4128",1,"L","C","30",1
"j_4129",1,"L","H","30",1
"j_4130",1,"L","M","30",1
"j_4131",1,"L","C","30",1
"j_4132",1,"L","N","30",1
"j_4133",1,"L","C","30",1
"j_4134",1,"L","C","30",1
"j_4135",1,"L","C","30",1
"j_4136",1,"L","F","30",1
"j_4137",1,"L","C","32",1
"j_4138",1,"M","I","30",2
"j_4139",1,"L","C","32",1
"j_4140",1,"L","C","30",1
"j_4141",1,"L","F","14",1
"j_4142",0,"M","R.S","30",1
"j_4143",1,"L","R.S","30",2
"j_4144",1,"L","C","30",2
"j_4145",1,"L","H","30",2
"j_4146",1,"S","C","30",58
"j_4147",1,"M","F","30",19
"j_4148",1,"L","C","30",1
"j_4149",1,"L","J","30",2
"j_4150",1,"L","C","30",18
"j_4151",1,"L","C","30",1
"j_4152",1,"L","C","30",1
"j_4153",1,"S","H","30",35
"j_4154",1,"M","I","30",1
"j_4155",1,"L","G","30",1
"j_4156",1,"L","F","30",1
"j_4157",0,"L","O","30",1
"j_4158",1,"S","N","30",32
"j_4159",1,"L","C","30",2
"j_4160",1,"L","H","30",1
"j_4161",0,"M","R.S","30",1
"j_4162",0,"L","H","30",1
"j_4163",0,"L","O","30",1
"j_4164",0,"M","P","30",7
"j_4165",1,"M","G","10",15
"j_4166",1,"L","D.E","30",1
"j_4167",0,"M","H","30",24
"j_4168",1,"M","H","30",40
"j_4169",1,"M","F","30",1
"j_4170",1,"S","N","30",32
"j_4171",1,"S","N","30",15
"j_4172",1,"M","M","30",14
"j_4173",1,"L","G","30",1
"j_4174",1,"L","C","30",1
"j_4175",1,"M","D.E","14",1
"j_4176",1,"M","K.L","30",1
"j_4177",0,"L","R.S","30",1
"j_4178",1,"L","Q","02",1
"j_4179",1,"L","C","30",1
"j_4180",1,"S","F","30",367
"j_4181",1,"L","C","30",1
"j_4182",1,"L","F","30",1
"j_4183",1,"S","J","30",16
"j_4184",0,"L","Q","30",2
"j_4185",1,"M","C","30",18
"j_4186",1,"L","G","04",1
"j_4187",1,"M","G","08",1
"j_4188",1,"L","H","30",1
"j_4189",1,"M","J","30",1
"j_4190",1,"L","H","30",2
"j_4191",1,"L","M","30",1
"j_4192",0,"M","O","30",5
"j_4193",0,"M","M","30",1
"j_4194",1,"L","C","30",1
"j_4195",0,"L","M","30",1
"j_4196",1,"L","F","30",1
"j_4197",1,"L","C","30",1
"j_4198",1,"L","C","30",1
"j_4199",1,"L","F","30",2
"j_4200",0,"L","Q","30",1
"j_4201",1,"L","N","30",1
"j_4202",1,"S","C","30",58
"j_4203",1,"L","G","30",2
"j_4204",0,"L","D.E","30",1
"j_4205",1,"L","C","30",1
"j_4206",1,"L","C","30",1
"j_4207",1,"M","R.S","30",2
"j_4208",1,"L","N","30",1
"j_4209",1,"L","C","08",1
"j_4210",1,"M","R.S","30",1
"j_4211",1,"S","H","30",34
"j_4212",1,"L","J","14",1
"j_4213",1,"M","R.S","30",2
"j_4214",1,"L","N","30",2
"j_4215",0,"S","D.E","30",1
"j_4216",0,"L","D.E","30",1
"j_4217",1,"M","M","30",1
"j_4218",1,"L","N","04",1
"j_4219",1,"S","N","30",33
"j_4220",1,"M","P","30",8
"j_4221",1,"S","I","30",35
"j_4222",0,"L","P","30",1
"j_4223",1,"M","P","30",9
"j_4224",1,"L","C","30",1
"j_4225",0,"L","P","30",1
"j_4226",1,"S","Q","30",19
"j_4227",1,"L","G","04",1
"j_4228",1,"L","G","30",2
"j_4229",1,"L","P","30",1
"j_4230",1,"L","H","30",1
"j_4231",1,"L","C","30",1
"j_4232",1,"M","F","30",1
"j_4233",1,"L","C","30",1
"j_4234",1,"L","F","30",1
"j_4235",1,"L","C","30",1
"j_4236",1,"L","C","30",18
"j_4237",1,"L","F","30",1
"j_4238",1,"M","J","30",1
"j_4239",1,"M","J","30",10
"j_4240",1,"M","D.E","30",6
"j_4241",1,"L","C","30",2
"j_4242",1,"M","H","30",40
"j_4243",1,"M","G","24",20
"j_4244",0,"L","D.E","30",1
"j_4245",1,"S","N","30",14
"j_4246",1,"M","H","30",40
"j_4247",1,"L","M","30",2
"j_4248",1,"L","G","30",1
"j_4249",1,"M","G","30",30
"j_4250",1,"L","C","08",1
"j_4251",1,"L","N","30",1
"j_4252",1,"M","J","30",11
"j_4253",1,"L","M","30",2
"j_4254",1,"L","M","12",1
"j_4255",0,"L","P","30",7
"j_4256",0,"S","P","30",16
"j_4257",1,"S","R.S","30",3
"j_4258",1,"M","F","30",19
"j_4259",1,"L","I","12",1
"j_4260",1,"L","C","30",1
"j_4261",1,"L","F","30",1
"j_4262",1,"L","C","30",1
"j_4263",1,"L","C","30",1
"j_4264",1,"M","H","30",24
"j_4265",1,"L","G","30",2
"j_4266",1,"L","C","30",18
"j_4267",1,"L","G","30",1
"j_4268",0,"M","K.L","30",1
"j_4269",0,"L","O","30",1
"j_4270",1,"S","C","30",59
"j_4271",1,"L","C","30",18
"j_4272",1,"S","Q","30",19
"j_4273",1,"M","D.E","30",6
"j_4274",1,"L","N","14",1
"j_4275",1,"L","K.L","32",1
"j_4276",1,"L","F","32",1
"j_4277",0,"S","O","32",1
"j_4278",1,"M","H","32",13
"j_4279",1,"L","C","32",1
"j_4280",1,"L","H","32",1
"j_4281",1,"L","C","32",1
"j_4282",1,"S","J","32",15
"j_4283",1,"L","R.S","32",1
"j_4284",1,"L","C","32",2
"j_4285",1,"L","H","32",1
"j_4286",1,"S","N","32",12
"j_4287",1,"M","N","32",13
"j_4288",0,"M","P","32",6
"j_4289",1,"L","C","32",1
"j_4290",1,"S","C","32",15
"j_4291",1,"L","I","32",1
"j_4292",1,"L","H","32",1
"j_4293",1,"M","F","32",2
"j_4294",0,"L","Q","32",1
"j_4295",1,"S","F","32",343
"j_4296",1,"S","J","14",9
"j_4297",1,"L","J","32",1
"j_4298",0,"L","H","32",1
"j_4299",1,"L","C","32",1
"j_4300",0,"L","Q","32",1
"j_4301",0,"L","R.S","32",1
"j_4302",1,"L","C","32",1
"j_4303",1,"L","C","32",1
"j_4304",0,"M","P","32",7
"j_4305",1,"M","H","32",1
"j_4306",0,"L","K.L","32",1
"j_4307",1,"M","F","08",2
"j_4308",1,"S","R.S","32",4
"j_4309",0,"M","P","32",7
"j_4310",1,"L","I","32",1
"j_4311",1,"S","N","32",38
"j_4312",1,"S","G","08",275
"j_4313",1,"L","C","32",1
"j_4314",1,"L","C","32",1
"j_4315",0,"M","Q","32",8
"j_4316",1,"L","N","32",1
"j_4317",0,"L","Q","32",1
"j_4318",1,"S","R.S","32",53
"j_4319",1,"L","C","32",1
"j_4320",1,"M","J","32",1
"j_4321",1,"L","F","32",1
"j_4322",1,"L","N","32",1
"j_4323",1,"M","N","32",12
"j_4324",1,"L","C","32",1
"j_4325",0,"L","P","32",1
"j_4326",1,"M","C","32",16
"j_4327",1,"L","C","32",1
"j_4328",0,"L","Q","32",1
"j_4329",0,"M","R.S","32",1
"j_4330",1,"M","J","32",1
"j_4331",1,"L","G","32",1
"j_4332",1,"M","F","32",1
"j_4333",1,"S","R.S","32",5
"j_4334",1,"L","C","32",1
"j_4335",1,"L","C","32",1
"j_4336",1,"L","C","14",1
"j_4337",1,"S","H","32",102
"j_4338",1,"M","F","32",12
"j_4339",1,"L","G","32",2
"j_4340",0,"L","Q","32",1
"j_4341",1,"L","C","32",1
"j_4342",1,"M","F","32",1
"j_4343",0,"L","D.E","32",1
"j_4344",0,"M","R.S","32",5
"j_4345",1,"L","F","32",1
"j_4346",1,"L","C","32",1
"j_4347",1,"L","C","32",1
"j_4348",0,"L","D.E","32",1
"j_4349",1,"S","D.E","32",2
"j_4350",0,"L","H","32",1
"j_4351",1,"S","I","32",72
"j_4352",0,"M","K.L","32",1
"j_4353",0,"L","R.S","32",1
"j_4354",1,"L","F","32",1
"j_4355",1,"L","C","32",1
"j_4356",1,"L","C","32",1
"j_4357",1,"L","F","32",1
"j_4358",1,"S","J","32",7
"j_4359",1,"L","C","32",1
"j_4360",1,"L","C","28",1
"j_4361",1,"L","C","32",1
"j_4362",0,"L","K.L","32",1
"j_4363",1,"M","F","32",2
"j_4364",1,"L","C","32",1
"j_4365",0,"L","D.E","32",1
"j_4366",0,"L","Q","32",1
"j_4367",1,"L","I","32",1
"j_4368",0,"L","O","32",1
"j_4369",1,"L","I","32",1
"j_4370",0,"M","O","32",5
"j_4371",0,"M","O","32",5
"j_4372",0,"M","O","32",5
"j_4373",0,"M","O","32",5
"j_4374",1,"M","D.E","32",1
"j_4375",0,"L","K.L","32",1
"j_4376",0,"L","O","32",1
"j_4377",1,"M","K.L","32",12
"j_4378",1,"S","N","22",10
"j_4379",0,"L","Q","32",1
"j_4380",1,"S","R.S","32",4
"j_4381",0,"M","R.S","32",1
"j_4382",1,"M","I","32",1
"j_4383",1,"L","H","32",1
"j_4384",1,"M","I","32",10
"j_4385",1,"M","F","32",1
"j_4386",1,"L","C","04",1
"j_4387",1,"L","C","04",1
"j_4388",1,"L","F","04",1
"j_4389",1,"S","Q","04",21
"j_4390",1,"M","G","04",16
"j_4391",1,"L","K.L","04",1
"j_4392",0,"L","Q","04",1
"j_4393",0,"L","Q","04",11
"j_4394",1,"L","C","04",2
"j_4395",1,"L","C","04",1
"j_4396",1,"L","H","04",1
"j_4397",0,"L","D.E","04",1
"j_4398",1,"L","H","04",1
"j_4399",1,"S","J","04",15
"j_4400",1,"S","H","04",44
"j_4401",1,"L","G","04",1
"j_4402",1,"L","C","04",1
"j_4403",0,"L","Q","04",1
"j_4404",1,"L","C","04",1
"j_4405",1,"L","C","04",1
"j_4406",1,"L","C","04",1
"j_4407",1,"S","C","04",52
"j_4408",1,"L","G","04",1
"j_4409",1,"S","J","04",16
"j_4410",0,"M","Q","04",10
"j_4411",1,"L","G","04",1
"j_4412",1,"L","C","04",1
"j_4413",1,"M","J","04",1
"j_4414",0,"M","K.L","04",1
"j_4415",1,"L","C","04",1
"j_4416",1,"L","C","04",1
"j_4417",1,"L","C","04",1
"j_4418",0,"L","I","04",1
"j_4419",1,"M","C","04",132
"j_4420",1,"L","Q","04",1
"j_4421",1,"M","F","04",14
"j_4422",1,"L","H","04",2
"j_4423",0,"L","R.S","04",1
"j_4424",1,"M","P","04",8
"j_4425",1,"S","Q","04",11
"j_4426",1,"S","N","04",17
"j_4427",1,"L","G","04",1
"j_4428",1,"M","F","04",2
"j_4429",1,"M","F","04",13
"j_4430",1,"L","C","04",1
"j_4431",1,"L","C","04",1
"j_4432",1,"L","N","14",1
"j_4433",1,"L","C","04",1
"j_4434",1,"L","C","14",1
"j_4435",1,"L","C","04",1
"j_4436",1,"M","H","04",17
"j_4437",1,"S","N","04",10
"j_4438",1,"L","C","04",1
"j_4439",1,"L","K.L","12",1
"j_4440",1,"M","F","12",1
"j_4441",1,"L","C","12",1
"j_4442",1,"L","G","12",2
"j_4443",0,"M","O","12",5
"j_4444",1,"L","F","12",1
"j_4445",1,"L","C","12",1
"j_4446",1,"L","C","24",1
"j_4447",0,"L","O","12",1
"j_4448",1,"S","N","12",33
"j_4449",1,"M","H","12",28
"j_4450",1,"L","C","24",1
"j_4451",1,"M","F","12",18
"j_4452",1,"M","N","12",15
"j_4453",1,"L","G","12",1
"j_4454",1,"L","G","12",1
"j_4455",1,"L","J","12",1
"j_4456",1,"L","M","12",2
"j_4457",0,"L","Q","12",1
"j_4458",1,"L","F","12",2
"j_4459",1,"L","F","12",1
"j_4460",1,"L","J","12",1
"j_4461",1,"L","I","12",1
"j_4462",1,"L","G","12",1
"j_4463",1,"M","F","12",1
"j_4464",1,"L","K.L","22",1
"j_4465",1,"L","C","12",1
"j_4466",1,"L","C","12",1
"j_4467",1,"L","C","04",1
"j_4468",1,"L","C","12",1
"j_4469",0,"L","D.E","12",1
"j_4470",1,"L","C","12",1
"j_4471",1,"L","I","12",1
"j_4472",0,"L","D.E","12",1
"j_4473",1,"L","C","12",1
"j_4474",1,"L","C","12",1
"j_4475",1,"L","C","12",2
"j_4476",1,"L","M","12",1
"j_4477",1,"S","F","12",84
"j_4478",1,"L","C","12",1
"j_4479",1,"L","C","12",1
"j_4480",1,"M","D.E","16",1
"j_4481",1,"L","N","14",1
"j_4482",1,"L","F","12",2
"j_4483",1,"L","G","12",594
"j_4484",1,"M","R.S","12",36
"j_4485",1,"L","G","12",1
"j_4486",1,"L","C","12",1
"j_4487",1,"L","G","12",1
"j_4488",1,"L","G","12",1
"j_4489",1,"L","C","12",1
"j_4490",1,"L","C","12",1
"j_4491",1,"L","C","12",1
"j_4492",1,"L","C","12",1
"j_4493",1,"L","C","12",2
"j_4494",0,"L","D.E","12",1
"j_4495",1,"M","N","12",15
"j_4496",1,"S","C","12",196
"j_4497",1,"M","F","12",22
"j_4498",1,"L","G","12",1
"j_4499",1,"L","G","12",1
"j_4500",1,"L","F","12",1
"j_4501",1,"L","J","12",1
"j_4502",1,"M","J","12",12
"j_4503",1,"L","F","14",1
"j_4504",1,"L","M","12",1
"j_4505",1,"L","G","12",1
"j_4506",1,"L","C","12",1
"j_4507",1,"L","G","12",1
"j_4508",1,"M","H","12",2
"j_4509",0,"L","D.E","12",1
"j_4510",1,"L","C","12",1
"j_4511",1,"L","C","12",19
"j_4512",1,"L","G","14",1
"j_4513",1,"L","C","12",1
"j_4514",1,"S","Q","12",18
"j_4515",1,"L","G","02",1
"j_4516",1,"M","C","12",24
"j_4517",1,"M","Q","18",10
"j_4518",1,"L","N","12",2
"j_4519",1,"L","G","12",2
"j_4520",0,"L","Q","12",1
"j_4521",1,"L","C","12",1
"j_4522",1,"L","G","12",2
"j_4523",0,"L","Q","12",1
"j_4524",0,"L","R.S","12",1
"j_4525",1,"L","J","12",1
"j_4526",1,"L","G","12",1
"j_4527",0,"L","O","12",1
"j_4528",0,"L","O","12",1
"j_4529",1,"L","N","06",1
"j_4530",0,"L","Q","12",1
"j_4531",0,"S","O","12",1
"j_4532",1,"M","N","12",10
"j_4533",1,"L","G","12",1
"j_4534",0,"L","N","12",1
"j_4535",1,"L","G","12",1
"j_4536",1,"M","F","12",19
"j_4537",1,"L","M","12",1
"j_4538",1,"L","H","14",2
"j_4539",1,"L","N","12",2
"j_4540",1,"L","G","14",1
"j_4541",1,"S","F","12",310
"j_4542",1,"M","F","12",18
"j_4543",1,"L","C","12",1
"j_4544",1,"S","D.E","12",2
"j_4545",1,"M","F","12",1
"j_4546",1,"L","M","12",1
"j_4547",1,"L","G","12",2
"j_4548",1,"M","C","12",20
"j_4549",0,"L","M","14",1
"j_4550",1,"M","G","12",23
"j_4551",1,"L","J","12",1
"j_4552",1,"S","F","12",310
"j_4553",1,"M","J","12",10
"j_4554",1,"L","G","12",1
"j_4555",1,"L","D.E","24",1
"j_4556",1,"S","M","12",37
"j_4557",1,"S","R.S","12",61
"j_4558",1,"M","F","12",2
"j_4559",1,"L","Q","12",1
"j_4560",1,"M","M","12",1
"j_4561",1,"L","C","12",1
"j_4562",1,"S","Q","12",17
"j_4563",1,"L","C","12",1
"j_4564",0,"L","M","12",2
"j_4565",0,"M","R.S","12",1
"j_4566",1,"L","G","12",1
"j_4567",1,"L","I","12",1
"j_4568",1,"L","I","12",1
"j_4569",1,"L","I","12",1
"j_4570",1,"L","I","12",1
"j_4571",1,"L","I","12",1
"j_4572",1,"L","I","12",1
"j_4573",1,"L","I","12",1
"j_4574",1,"L","D.E","12",1
"j_4575",0,"L","Q","12",1
"j_4576",0,"L","O","12",1
"j_4577",0,"M","O","12",5
"j_4578",1,"L","F","12",1
"j_4579",1,"L","N","12",1
"j_4580",1,"L","F","12",1
"j_4581",1,"L","C","12",1
"j_4582",1,"M","C","12",20
"j_4583",1,"M","K.L","24",1
"j_4584",1,"L","C","12",1
"j_4585",1,"L","C","12",1
"j_4586",1,"L","M","12",1
"j_4587",1,"L","C","12",1
"j_4588",0,"L","M","12",1
"j_4589",1,"M","F","12",21
"j_4590",1,"M","Q","12",12
"j_4591",1,"M","C","12",19
"j_4592",1,"L","C","30",1
"j_4593",1,"S","Q","12",17
"j_4594",1,"L","C","02",1
"j_4595",1,"L","C","14",1
"j_4596",1,"L","C","04",1
"j_4597",1,"M","F","04",2
"j_4598",1,"L","C","10",2
"j_4599",0,"L","Q","32",1
"j_4600",1,"L","C","02",1
"j_4601",1,"M","C","28",15
"j_4602",1,"L","J","10",1
"j_4603",1,"M","Q","22",13
"j_4604",1,"L","G","14",1
"j_4605",1,"L","N","32",2
"j_4606",1,"L","F","30",1
"j_4607",1,"L","G","30",1
"j_4608",1,"M","M","30",1
"j_4609",1,"L","J","12",1
"j_4610",0,"M","R.S","26",1
"j_4611",1,"S","M","14",36
"j_4612",1,"S","K.L","04",12
"j_4613",1,"M","I","30",2
"j_4614",1,"L","M","22",1
"j_4615",1,"L","C","32",1
"j_4616",1,"M","N","24",17
"j_4617",1,"L","N","30",1
"j_4618",1,"S","Q","12",11
"j_4619",1,"L","C","30",1
"j_4620",0,"M","R.S","20",1
"j_4621",1,"L","I","14",1
"j_4622",1,"S","Q","22",19
"j_4623",1,"L","K.L","32",1
"j_4624",1,"L","K.L","24",1
"j_4625",1,"L","C","16",1
"j_4626",1,"L","D.E","28",1
"j_4627",1,"S","P","22",12
"j_4628",1,"S","F","24",78
"j_4629",1,"L","J","14",1
"j_4630",1,"L","C","26",1
"j_4631",1,"L","C","10",1
"j_4632",1,"L","M","22",1
"j_4633",1,"M","G","28",10
"j_4634",1,"L","I","14",1
"j_4635",1,"L","Q","02",2
"j_4636",1,"S","R.S","14",4
"j_4637",1,"L","J","24",1
"j_4638",1,"L","N","30",1
"j_4639",1,"M","F","24",18
"j_4640",1,"M","J","32",1
"j_4641",1,"L","N","14",1
"j_4642",1,"L","F","14",1
"j_4643",1,"L","H","30",1
"j_4644",1,"S","H","26",32
"j_4645",1,"L","N","20",2
"j_4646",1,"M","F","30",19
"j_4647",1,"L","M","10",1
"j_4648",1,"M","C","08",15
"j_4649",1,"L","C","02",1
"j_4650",0,"S","R.S","02",4
"j_4651",1,"L","I","12",1
"j_4652",1,"L","G","06",1
"j_4653",1,"L","C","24",2
"j_4654",1,"S","K.L","22",11
"j_4655",1,"L","H","12",1
"j_4656",1,"L","K.L","14",1
"j_4657",1,"M","I","14",1
"j_4658",1,"L","N","24",1
"j_4659",1,"L","F","14",1
"j_4660",1,"S","N","14",17
"j_4661",1,"M","J","22",9
"j_4662",1,"L","C","14",1
"j_4663",1,"S","R.S","30",18
"j_4664",0,"L","O","04",4
"j_4665",1,"L","J","02",1
"j_4666",1,"M","D.E","14",2
"j_4667",1,"L","G","14",1
"j_4668",1,"M","F","30",1
"j_4669",1,"M","J","14",20
"j_4670",0,"L","P","32",1
"j_4671",1,"L","C","02",1
"j_4672",1,"L","F","30",1
"j_4673",1,"L","H","14",1
"j_4674",0,"L","D.E","20",1
"j_4675",1,"L","J","02",1
"j_4676",1,"L","H","32",1
"j_4677",1,"L","J","14",1
"j_4678",1,"L","F","14",2
"j_4679",1,"S","D.E","06",2
"j_4680",1,"L","G","14",2
"j_4681",1,"L","M","30",1
"j_4682",1,"L","C","30",1
"j_4683",1,"M","I","02",1
"j_4684",0,"M","M","26",6
"j_4685",1,"L","I","14",1
"j_4686",1,"S","N","24",10
"j_4687",0,"M","M","28",1
"j_4688",0,"L","P","02",1
"j_4689",1,"L","C","24",21
"j_4690",0,"M","D.E","20",2
"j_4691",1,"L","M","14",1
"j_4692",1,"L","C","04",1
"j_4693",0,"M","P","02",6
"j_4694",1,"L","H","32",1
"j_4695",0,"M","D.E","28",5
"j_4696",1,"L","C","08",1
"j_4697",1,"L","M","12",1
"j_4698",1,"L","C","14",1
"j_4699",0,"L","P","14",1
"j_4700",1,"S","K.L","14",8
"j_4701",1,"L","N","14",2
"j_4702",1,"S","P","14",18
"j_4703",1,"M","G","14",26
"j_4704",1,"L","N","12",1
"j_4705",1,"S","K.L","14",15
"j_4706",1,"L","R.S","12",1
"j_4707",1,"S","I","30",68
"j_4708",1,"S","J","16",4
"j_4709",1,"L","J","12",2
"j_4710",1,"S","D.E","32",1
"j_4711",1,"L","I","24",1
"j_4712",1,"M","G","18",1
"j_4713",0,"M","Q","14",18
"j_4714",0,"M","D.E","26",1
"j_4715",1,"L","G","22",1
"j_4716",0,"S","J","14",9
"j_4717",1,"M","F","04",1
"j_4718",1,"L","F","30",1
"j_4719",1,"L","G","22",1
"j_4720",1,"L","C","30",1
"j_4721",1,"S","Q","10",15
"j_4722",1,"M","D.E","24",14
"j_4723",1,"L","C","16",1
"j_4724",1,"L","G","12",1
"j_4725",1,"M","F","20",15
"j_4726",1,"M","H","32",21
"j_4727",1,"M","H","32",1
"j_4728",1,"L","K.L","14",1
"j_4729",1,"S","K.L","10",13
"j_4730",1,"L","J","10",2
"j_4731",1,"L","F","22",1
"j_4732",1,"M","H","32",1
"j_4733",1,"M","F","16",20
"j_4734",1,"L","C","30",1
"j_4735",1,"S","M","02",31
"j_4736",1,"L","N","12",2
"j_4737",0,"L","O","14",1
"j_4738",0,"L","O","14",1
"j_4739",0,"M","I","04",2
"j_4740",1,"L","C","08",1
"j_4741",0,"M","O","02",5
"j_4742",1,"L","P","06",1
"j_4743",1,"L","Q","08",1
"j_4744",1,"M","M","02",2
"j_4745",1,"L","C","30",2
"j_4746",0,"M","K.L","08",1
"j_4747",1,"S","J","12",8
"j_4748",1,"M","C","28",16
"j_4749",1,"L","F","14",1
"j_4750",1,"L","C","18",1
"j_4751",1,"L","G","24",2
"j_4752",1,"M","C","30",17
"j_4753",1,"L","C","24",1
"j_4754",1,"M","J","30",1
"j_4755",1,"M","M","08",2
"j_4756",1,"L","R.S","12",1
"j_4757",1,"S","D.E","14",2
"j_4758",1,"M","M","02",1
"j_4759",1,"M","J","14",20
"j_4760",1,"M","N","24",1
"j_4761",0,"L","R.S","24",1
"j_4762",1,"M","I","30",1
"j_4763",1,"S","K.L","14",13
"j_4764",1,"S","J","14",9
"j_4765",1,"M","J","30",10
"j_4766",0,"L","K.L","10",1
"j_4767",0,"S","O","20",1
"j_4768",1,"S","K.L","14",8
"j_4769",1,"M","C","12",1
"j_4770",1,"S","D.E","12",1
"j_4771",1,"S","I","22",27
"j_4772",1,"L","N","24",1
"j_4773",1,"M","C","14",34
"j_4774",1,"L","G","14",1
"j_4775",1,"S","C","22",45
"j_4776",1,"L","C","30",1
"j_4777",0,"L","R.S","10",1
"j_4778",1,"S","D.E","08",3
"j_4779",1,"L","C","04",1
"j_4780",1,"L","I","14",1
"j_4781",1,"M","G","24",24
"j_4782",1,"M","J","32",1
"j_4783",0,"S","R.S","14",8
"j_4784",1,"L","C","22",1
"j_4785",1,"L","C","02",1
"j_4786",1,"L","C","24",1
"j_4787",0,"L","P","14",1
"j_4788",0,"M","R.S","04",5
"j_4789",1,"L","M","30",1
"j_4790",1,"L","H","02",1
"j_4791",1,"L","C","26",1
"j_4792",1,"L","J","14",1
"j_4793",1,"L","C","20",1
"j_4794",1,"S","P","24",12
"j_4795",1,"M","C","24",30
"j_4796",1,"M","F","30",19
"j_4797",1,"L","C","24",1
"j_4798",1,"M","C","16",16
"j_4799",1,"L","C","28",1
"j_4800",1,"S","D.E","14",3
"j_4801",1,"S","P","22",16
"j_4802",1,"L","N","12",1
"j_4803",1,"M","M","18",1
"j_4804",0,"M","M","24",1
"j_4805",1,"M","H","04",2
"j_4806",1,"M","G","14",39
"j_4807",1,"L","I","14",2
"j_4808",1,"S","Q","14",13
"j_4809",1,"L","C","02",1
"j_4810",1,"M","J","14",14
"j_4811",1,"L","J","14",1
"j_4812",0,"L","P","22",1
"j_4813",1,"L","C","28",1
"j_4814",1,"M","K.L","10",1
"j_4815",0,"L","P","24",1
"j_4816",1,"M","P","02",7
"j_4817",1,"L","G","28",1
"j_4818",1,"L","C","02",1
"j_4819",1,"L","C","02",1
"j_4820",1,"L","H","14",1
"j_4821",1,"S","P","14",11
"j_4822",1,"S","P","02",10
"j_4823",1,"M","C","24",21
"j_4824",1,"M","P","14",10
"j_4825",1,"L","C","14",1
"j_4826",1,"L","M","14",1
"j_4827",0,"M","R.S","30",1
"j_4828",1,"L","J","30",1
"j_4829",1,"L","F","02",1
"j_4830",0,"L","M","22",1
"j_4831",1,"M","F","24",1
"j_4832",1,"L","I","14",1
"j_4833",0,"L","N","14",1
"j_4834",1,"M","D.E","30",10
"j_4835",1,"L","I","14",1
"j_4836",1,"M","C","24",30
"j_4837",1,"L","H","30",1
"j_4838",1,"S","P","10",15
"j_4839",1,"M","D.E","14",1
"j_4840",1,"L","N","30",1
"j_4841",1,"M","F","10",12
"j_4842",0,"S","Q","28",14
"j_4843",1,"L","C","10",1
"j_4844",1,"L","N","12",1
"j_4845",1,"L","N","12",2
"j_4846",1,"S","F","12",83
"j_4847",1,"L","C","02",16
"j_4848",1,"L","M","12",1
"j_4849",0,"L","H","04",2
"j_4850",1,"M","F","02",1
"j_4851",1,"S","R.S","08",6
"j_4852",1,"S","K.L","12",15
"j_4853",1,"L","F","24",2
"j_4854",0,"L","M","24",1
"j_4855",1,"M","I","18",10
"j_4856",1,"L","K.L","02",2
"j_4857",1,"L","G","18",1
"j_4858",0,"M","D.E","16",1
"j_4859",1,"L","J","02",1
"j_4860",1,"L","C","24",1
"j_4861",0,"S","D.E","12",1
"j_4862",0,"M","M","06",1
"j_4863",0,"L","O","24",1
"j_4864",1,"M","C","10",17
"j_4865",0,"L","K.L","30",1
"j_4866",1,"L","G","22",1
"j_4867",0,"M","M","28",11
"j_4868",1,"M","J","14",14
"j_4869",1,"S","J","14",21
"j_4870",1,"S","C","28",88
"j_4871",1,"M","J","04",2
"j_4872",1,"L","C","10",2
"j_4873",1,"L","C","10",2
"j_4874",1,"L","I","24",1
"j_4875",1,"L","M","14",1
"j_4876",1,"L","G","04",1
"j_4877",0,"M","D.E","16",1
"j_4878",1,"M","F","08",2
"j_4879",1,"L","M","30",1
"j_4880",0,"L","P","10",1
